sample_id,question_id,method_name,hallucinated_or_not,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28
2714,2714,base,0,nan,nan,0.296875,0.41796875,0.515625,0.32421875,0.2109375,0.359375,0.78515625,0.7265625,1.1484375,0.88671875,1.0078125,1.0078125,0.796875,0.96484375,0.9296875,1.234375,1.1015625,0.7421875,1.234375,1.015625,0.796875,0.59375,0.3828125,0.24609375,0.265625,0.2890625
1209,1209,base,1,nan,nan,0.3125,0.43359375,0.484375,0.296875,0.19921875,0.32421875,0.765625,0.765625,1.171875,0.94140625,1.0546875,1.0625,0.83203125,0.9453125,0.9296875,1.1484375,1.09375,0.8359375,1.1640625,0.93359375,0.8671875,0.625,0.44140625,0.31640625,0.3125,0.32421875
469,469,base,0,nan,nan,0.296875,0.4296875,0.47265625,0.28515625,0.20703125,0.328125,0.75,0.7421875,1.1328125,1.0390625,1.015625,1.015625,0.86328125,0.95703125,0.93359375,1.2421875,1.0703125,0.76171875,1.171875,0.92578125,0.828125,0.7109375,0.48046875,0.35546875,0.390625,0.40234375
1958,1958,base,0,nan,nan,0.3125,0.4609375,0.4921875,0.3203125,0.1875,0.328125,0.78125,0.7265625,1.1328125,0.94140625,1.0390625,1.078125,0.828125,0.9609375,0.9375,1.1328125,1.0625,0.83984375,1.1796875,0.94140625,0.8828125,0.69140625,0.41796875,0.3125,0.3125,0.33203125
2715,2715,base,1,nan,nan,0.296875,0.41796875,0.515625,0.32421875,0.2109375,0.359375,0.78515625,0.7265625,1.1484375,0.88671875,1.0078125,1.0078125,0.796875,0.96484375,0.9296875,1.234375,1.1015625,0.7421875,1.234375,1.015625,0.796875,0.59375,0.3828125,0.24609375,0.265625,0.2890625
1210,1210,base,0,nan,nan,0.3125,0.43359375,0.484375,0.296875,0.19921875,0.32421875,0.765625,0.765625,1.171875,0.94140625,1.0546875,1.0625,0.83203125,0.9453125,0.9296875,1.1484375,1.09375,0.8359375,1.1640625,0.93359375,0.8671875,0.625,0.44140625,0.31640625,0.3125,0.32421875
470,470,base,0,nan,nan,0.296875,0.4296875,0.47265625,0.28515625,0.20703125,0.328125,0.75,0.7421875,1.1328125,1.0390625,1.015625,1.015625,0.86328125,0.95703125,0.93359375,1.2421875,1.0703125,0.76171875,1.171875,0.92578125,0.828125,0.7109375,0.48046875,0.35546875,0.390625,0.40234375
1959,1959,base,0,nan,nan,0.3125,0.4609375,0.4921875,0.3203125,0.1875,0.328125,0.78125,0.7265625,1.1328125,0.94140625,1.0390625,1.078125,0.828125,0.9609375,0.9375,1.1328125,1.0625,0.83984375,1.1796875,0.94140625,0.8828125,0.69140625,0.41796875,0.3125,0.3125,0.33203125
2716,2716,base,0,nan,nan,0.296875,0.41796875,0.515625,0.32421875,0.2109375,0.359375,0.78515625,0.7265625,1.1484375,0.88671875,1.0078125,1.0078125,0.796875,0.96484375,0.9296875,1.234375,1.1015625,0.7421875,1.234375,1.015625,0.796875,0.59375,0.3828125,0.24609375,0.265625,0.2890625
1211,1211,base,1,nan,nan,0.3125,0.43359375,0.484375,0.296875,0.19921875,0.32421875,0.765625,0.765625,1.171875,0.94140625,1.0546875,1.0625,0.83203125,0.9453125,0.9296875,1.1484375,1.09375,0.8359375,1.1640625,0.93359375,0.8671875,0.625,0.44140625,0.31640625,0.3125,0.32421875
471,471,base,0,nan,nan,0.296875,0.4296875,0.47265625,0.28515625,0.20703125,0.328125,0.75,0.7421875,1.1328125,1.0390625,1.015625,1.015625,0.86328125,0.95703125,0.93359375,1.2421875,1.0703125,0.76171875,1.171875,0.92578125,0.828125,0.7109375,0.48046875,0.35546875,0.390625,0.40234375
1960,1960,base,0,nan,nan,0.3125,0.4609375,0.4921875,0.3203125,0.1875,0.328125,0.78125,0.7265625,1.1328125,0.94140625,1.0390625,1.078125,0.828125,0.9609375,0.9375,1.1328125,1.0625,0.83984375,1.1796875,0.94140625,0.8828125,0.69140625,0.41796875,0.3125,0.3125,0.33203125
2717,2717,base,0,nan,nan,0.296875,0.41796875,0.515625,0.32421875,0.2109375,0.359375,0.78515625,0.7265625,1.1484375,0.88671875,1.0078125,1.0078125,0.796875,0.96484375,0.9296875,1.234375,1.1015625,0.7421875,1.234375,1.015625,0.796875,0.59375,0.3828125,0.24609375,0.265625,0.2890625
1212,1212,base,0,nan,nan,0.3125,0.43359375,0.484375,0.296875,0.19921875,0.32421875,0.765625,0.765625,1.171875,0.94140625,1.0546875,1.0625,0.83203125,0.9453125,0.9296875,1.1484375,1.09375,0.8359375,1.1640625,0.93359375,0.8671875,0.625,0.44140625,0.31640625,0.3125,0.32421875
472,472,base,0,nan,nan,0.296875,0.4296875,0.47265625,0.28515625,0.20703125,0.328125,0.75,0.7421875,1.1328125,1.0390625,1.015625,1.015625,0.86328125,0.95703125,0.93359375,1.2421875,1.0703125,0.76171875,1.171875,0.92578125,0.828125,0.7109375,0.48046875,0.35546875,0.390625,0.40234375
1961,1961,base,1,nan,nan,0.3125,0.4609375,0.4921875,0.3203125,0.1875,0.328125,0.78125,0.7265625,1.1328125,0.94140625,1.0390625,1.078125,0.828125,0.9609375,0.9375,1.1328125,1.0625,0.83984375,1.1796875,0.94140625,0.8828125,0.69140625,0.41796875,0.3125,0.3125,0.33203125
1213,1213,base,0,nan,nan,0.31640625,0.44140625,0.484375,0.29296875,0.20703125,0.3359375,0.81640625,0.71875,1.125,0.94140625,1.0078125,0.9921875,0.8046875,0.96875,0.96875,1.25,1.078125,0.71484375,1.1953125,0.9921875,0.8203125,0.6796875,0.453125,0.37890625,0.390625,0.37109375
2718,2718,base,0,nan,nan,0.296875,0.41796875,0.515625,0.32421875,0.2109375,0.359375,0.78515625,0.7265625,1.1484375,0.88671875,1.0078125,1.0078125,0.796875,0.96484375,0.9296875,1.234375,1.1015625,0.7421875,1.234375,1.015625,0.796875,0.59375,0.3828125,0.24609375,0.265625,0.2890625
473,473,base,0,nan,nan,0.296875,0.4296875,0.47265625,0.28515625,0.20703125,0.328125,0.75,0.7421875,1.1328125,1.0390625,1.015625,1.015625,0.86328125,0.95703125,0.93359375,1.2421875,1.0703125,0.76171875,1.171875,0.92578125,0.828125,0.7109375,0.48046875,0.35546875,0.390625,0.40234375
1962,1962,base,0,nan,nan,0.3125,0.4609375,0.4921875,0.3203125,0.1875,0.328125,0.78125,0.7265625,1.1328125,0.94140625,1.0390625,1.078125,0.828125,0.9609375,0.9375,1.1328125,1.0625,0.83984375,1.1796875,0.94140625,0.8828125,0.69140625,0.41796875,0.3125,0.3125,0.33203125
1214,1214,base,0,nan,nan,0.31640625,0.44140625,0.484375,0.29296875,0.20703125,0.3359375,0.81640625,0.71875,1.125,0.94140625,1.0078125,0.9921875,0.8046875,0.96875,0.96875,1.25,1.078125,0.71484375,1.1953125,0.9921875,0.8203125,0.6796875,0.453125,0.37890625,0.390625,0.37109375
2719,2719,base,0,nan,nan,0.296875,0.4375,0.46484375,0.3125,0.23046875,0.3125,0.80078125,0.6875,1.140625,0.9375,0.9921875,1.0234375,0.74609375,0.96875,0.92578125,1.1953125,1.03125,0.734375,1.1796875,0.90234375,0.7265625,0.53125,0.37890625,0.27734375,0.2890625,0.31640625
474,474,base,0,nan,nan,0.296875,0.4296875,0.47265625,0.28515625,0.20703125,0.328125,0.75,0.7421875,1.1328125,1.0390625,1.015625,1.015625,0.86328125,0.95703125,0.93359375,1.2421875,1.0703125,0.76171875,1.171875,0.92578125,0.828125,0.7109375,0.48046875,0.35546875,0.390625,0.40234375
1963,1963,base,0,nan,nan,0.30078125,0.44921875,0.5,0.3515625,0.25390625,0.45703125,0.67578125,0.91796875,1.171875,0.98828125,0.98828125,1.0234375,0.7421875,0.859375,0.80078125,1.0390625,0.90234375,0.7265625,1.1015625,0.83203125,0.6328125,0.5234375,0.37109375,0.24609375,0.25390625,0.32421875
1215,1215,base,1,nan,nan,0.31640625,0.44140625,0.484375,0.29296875,0.20703125,0.3359375,0.81640625,0.71875,1.125,0.94140625,1.0078125,0.9921875,0.8046875,0.96875,0.96875,1.25,1.078125,0.71484375,1.1953125,0.9921875,0.8203125,0.6796875,0.453125,0.37890625,0.390625,0.37109375
2720,2720,base,0,nan,nan,0.296875,0.4375,0.46484375,0.3125,0.23046875,0.3125,0.80078125,0.6875,1.140625,0.9375,0.9921875,1.0234375,0.74609375,0.96875,0.92578125,1.1953125,1.03125,0.734375,1.1796875,0.90234375,0.7265625,0.53125,0.37890625,0.27734375,0.2890625,0.31640625
475,475,base,0,nan,nan,0.28515625,0.4375,0.5078125,0.31640625,0.21875,0.36328125,0.734375,0.7734375,1.1484375,0.91015625,0.98046875,0.94140625,0.78515625,0.92578125,0.87109375,1.1875,1.0390625,0.6796875,1.15625,0.92578125,0.625,0.49609375,0.359375,0.25,0.28125,0.28515625
1216,1216,base,0,nan,nan,0.31640625,0.44140625,0.484375,0.29296875,0.20703125,0.3359375,0.81640625,0.71875,1.125,0.94140625,1.0078125,0.9921875,0.8046875,0.96875,0.96875,1.25,1.078125,0.71484375,1.1953125,0.9921875,0.8203125,0.6796875,0.453125,0.37890625,0.390625,0.37109375
1964,1964,base,0,nan,nan,0.30078125,0.44921875,0.5,0.3515625,0.25390625,0.45703125,0.67578125,0.91796875,1.171875,0.98828125,0.98828125,1.0234375,0.7421875,0.859375,0.80078125,1.0390625,0.90234375,0.7265625,1.1015625,0.83203125,0.6328125,0.5234375,0.37109375,0.24609375,0.25390625,0.32421875
2721,2721,base,1,nan,nan,0.296875,0.4375,0.46484375,0.3125,0.23046875,0.3125,0.80078125,0.6875,1.140625,0.9375,0.9921875,1.0234375,0.74609375,0.96875,0.92578125,1.1953125,1.03125,0.734375,1.1796875,0.90234375,0.7265625,0.53125,0.37890625,0.27734375,0.2890625,0.31640625
1217,1217,base,1,nan,nan,0.31640625,0.44140625,0.484375,0.29296875,0.20703125,0.3359375,0.81640625,0.71875,1.125,0.94140625,1.0078125,0.9921875,0.8046875,0.96875,0.96875,1.25,1.078125,0.71484375,1.1953125,0.9921875,0.8203125,0.6796875,0.453125,0.37890625,0.390625,0.37109375
1965,1965,base,1,nan,nan,0.30078125,0.44921875,0.5,0.3515625,0.25390625,0.45703125,0.67578125,0.91796875,1.171875,0.98828125,0.98828125,1.0234375,0.7421875,0.859375,0.80078125,1.0390625,0.90234375,0.7265625,1.1015625,0.83203125,0.6328125,0.5234375,0.37109375,0.24609375,0.25390625,0.32421875
476,476,base,0,nan,nan,0.28515625,0.4375,0.5078125,0.31640625,0.21875,0.36328125,0.734375,0.7734375,1.1484375,0.91015625,0.98046875,0.94140625,0.78515625,0.92578125,0.87109375,1.1875,1.0390625,0.6796875,1.15625,0.92578125,0.625,0.49609375,0.359375,0.25,0.28125,0.28515625
2722,2722,base,0,nan,nan,0.296875,0.4375,0.46484375,0.3125,0.23046875,0.3125,0.80078125,0.6875,1.140625,0.9375,0.9921875,1.0234375,0.74609375,0.96875,0.92578125,1.1953125,1.03125,0.734375,1.1796875,0.90234375,0.7265625,0.53125,0.37890625,0.27734375,0.2890625,0.31640625
1218,1218,base,0,nan,nan,0.31640625,0.44140625,0.484375,0.29296875,0.20703125,0.3359375,0.81640625,0.71875,1.125,0.94140625,1.0078125,0.9921875,0.8046875,0.96875,0.96875,1.25,1.078125,0.71484375,1.1953125,0.9921875,0.8203125,0.6796875,0.453125,0.37890625,0.390625,0.37109375
1966,1966,base,0,nan,nan,0.30078125,0.44921875,0.5,0.3515625,0.25390625,0.45703125,0.67578125,0.91796875,1.171875,0.98828125,0.98828125,1.0234375,0.7421875,0.859375,0.80078125,1.0390625,0.90234375,0.7265625,1.1015625,0.83203125,0.6328125,0.5234375,0.37109375,0.24609375,0.25390625,0.32421875
477,477,base,0,nan,nan,0.28515625,0.4375,0.5078125,0.31640625,0.21875,0.36328125,0.734375,0.7734375,1.1484375,0.91015625,0.98046875,0.94140625,0.78515625,0.92578125,0.87109375,1.1875,1.0390625,0.6796875,1.15625,0.92578125,0.625,0.49609375,0.359375,0.25,0.28125,0.28515625
2723,2723,base,1,nan,nan,0.296875,0.4375,0.46484375,0.3125,0.23046875,0.3125,0.80078125,0.6875,1.140625,0.9375,0.9921875,1.0234375,0.74609375,0.96875,0.92578125,1.1953125,1.03125,0.734375,1.1796875,0.90234375,0.7265625,0.53125,0.37890625,0.27734375,0.2890625,0.31640625
1219,1219,base,1,nan,nan,0.30078125,0.46875,0.5546875,0.3203125,0.234375,0.33984375,0.71484375,0.7421875,1.109375,0.97265625,0.9765625,0.9453125,0.80859375,0.9609375,0.9140625,1.2578125,1.078125,0.6484375,1.171875,0.97265625,0.6875,0.55859375,0.3828125,0.30078125,0.33203125,0.37890625
1967,1967,base,0,nan,nan,0.30078125,0.44921875,0.5,0.3515625,0.25390625,0.45703125,0.67578125,0.91796875,1.171875,0.98828125,0.98828125,1.0234375,0.7421875,0.859375,0.80078125,1.0390625,0.90234375,0.7265625,1.1015625,0.83203125,0.6328125,0.5234375,0.37109375,0.24609375,0.25390625,0.32421875
2724,2724,base,0,nan,nan,0.296875,0.4375,0.46484375,0.3125,0.23046875,0.3125,0.80078125,0.6875,1.140625,0.9375,0.9921875,1.0234375,0.74609375,0.96875,0.92578125,1.1953125,1.03125,0.734375,1.1796875,0.90234375,0.7265625,0.53125,0.37890625,0.27734375,0.2890625,0.31640625
478,478,base,0,nan,nan,0.28515625,0.4375,0.5078125,0.31640625,0.21875,0.36328125,0.734375,0.7734375,1.1484375,0.91015625,0.98046875,0.94140625,0.78515625,0.92578125,0.87109375,1.1875,1.0390625,0.6796875,1.15625,0.92578125,0.625,0.49609375,0.359375,0.25,0.28125,0.28515625
1220,1220,base,0,nan,nan,0.30078125,0.46875,0.5546875,0.3203125,0.234375,0.33984375,0.71484375,0.7421875,1.109375,0.97265625,0.9765625,0.9453125,0.80859375,0.9609375,0.9140625,1.2578125,1.078125,0.6484375,1.171875,0.97265625,0.6875,0.55859375,0.3828125,0.30078125,0.33203125,0.37890625
1968,1968,base,0,nan,nan,0.30078125,0.44921875,0.5,0.3515625,0.25390625,0.45703125,0.67578125,0.91796875,1.171875,0.98828125,0.98828125,1.0234375,0.7421875,0.859375,0.80078125,1.0390625,0.90234375,0.7265625,1.1015625,0.83203125,0.6328125,0.5234375,0.37109375,0.24609375,0.25390625,0.32421875
2725,2725,base,0,nan,nan,0.28515625,0.421875,0.48046875,0.28125,0.2109375,0.31640625,0.734375,0.7109375,1.0859375,0.99609375,1.0390625,1.0078125,0.78125,0.9140625,0.8671875,1.2265625,1.078125,0.7265625,1.09375,0.875,0.765625,0.60546875,0.4296875,0.32421875,0.33203125,0.3046875
479,479,base,0,nan,nan,0.28515625,0.4375,0.5078125,0.31640625,0.21875,0.36328125,0.734375,0.7734375,1.1484375,0.91015625,0.98046875,0.94140625,0.78515625,0.92578125,0.87109375,1.1875,1.0390625,0.6796875,1.15625,0.92578125,0.625,0.49609375,0.359375,0.25,0.28125,0.28515625
1221,1221,base,0,nan,nan,0.30078125,0.46875,0.5546875,0.3203125,0.234375,0.33984375,0.71484375,0.7421875,1.109375,0.97265625,0.9765625,0.9453125,0.80859375,0.9609375,0.9140625,1.2578125,1.078125,0.6484375,1.171875,0.97265625,0.6875,0.55859375,0.3828125,0.30078125,0.33203125,0.37890625
1969,1969,base,0,nan,nan,0.31640625,0.4453125,0.48046875,0.3046875,0.203125,0.35546875,0.80859375,0.71875,1.0546875,0.9921875,1.09375,1.03125,0.86328125,0.94921875,0.953125,1.125,1.03125,0.84375,1.1796875,0.97265625,0.9296875,0.7734375,0.49609375,0.390625,0.359375,0.33984375
2726,2726,base,0,nan,nan,0.28515625,0.421875,0.48046875,0.28125,0.2109375,0.31640625,0.734375,0.7109375,1.0859375,0.99609375,1.0390625,1.0078125,0.78125,0.9140625,0.8671875,1.2265625,1.078125,0.7265625,1.09375,0.875,0.765625,0.60546875,0.4296875,0.32421875,0.33203125,0.3046875
1970,1970,base,0,nan,nan,0.31640625,0.4453125,0.48046875,0.3046875,0.203125,0.35546875,0.80859375,0.71875,1.0546875,0.9921875,1.09375,1.03125,0.86328125,0.94921875,0.953125,1.125,1.03125,0.84375,1.1796875,0.97265625,0.9296875,0.7734375,0.49609375,0.390625,0.359375,0.33984375
1222,1222,base,0,nan,nan,0.30078125,0.46875,0.5546875,0.3203125,0.234375,0.33984375,0.71484375,0.7421875,1.109375,0.97265625,0.9765625,0.9453125,0.80859375,0.9609375,0.9140625,1.2578125,1.078125,0.6484375,1.171875,0.97265625,0.6875,0.55859375,0.3828125,0.30078125,0.33203125,0.37890625
480,480,base,0,nan,nan,0.28515625,0.4375,0.5078125,0.31640625,0.21875,0.36328125,0.734375,0.7734375,1.1484375,0.91015625,0.98046875,0.94140625,0.78515625,0.92578125,0.87109375,1.1875,1.0390625,0.6796875,1.15625,0.92578125,0.625,0.49609375,0.359375,0.25,0.28125,0.28515625
2727,2727,base,0,nan,nan,0.28515625,0.421875,0.48046875,0.28125,0.2109375,0.31640625,0.734375,0.7109375,1.0859375,0.99609375,1.0390625,1.0078125,0.78125,0.9140625,0.8671875,1.2265625,1.078125,0.7265625,1.09375,0.875,0.765625,0.60546875,0.4296875,0.32421875,0.33203125,0.3046875
1971,1971,base,0,nan,nan,0.31640625,0.4453125,0.48046875,0.3046875,0.203125,0.35546875,0.80859375,0.71875,1.0546875,0.9921875,1.09375,1.03125,0.86328125,0.94921875,0.953125,1.125,1.03125,0.84375,1.1796875,0.97265625,0.9296875,0.7734375,0.49609375,0.390625,0.359375,0.33984375
481,481,base,0,nan,nan,0.296875,0.4296875,0.515625,0.3203125,0.2265625,0.359375,0.7421875,0.7578125,1.109375,0.90234375,0.984375,1.0234375,0.70703125,0.984375,0.94140625,1.25,1.046875,0.6953125,1.125,0.9453125,0.640625,0.578125,0.390625,0.28125,0.30859375,0.28515625
1223,1223,base,1,nan,nan,0.30078125,0.46875,0.5546875,0.3203125,0.234375,0.33984375,0.71484375,0.7421875,1.109375,0.97265625,0.9765625,0.9453125,0.80859375,0.9609375,0.9140625,1.2578125,1.078125,0.6484375,1.171875,0.97265625,0.6875,0.55859375,0.3828125,0.30078125,0.33203125,0.37890625
2728,2728,base,0,nan,nan,0.28515625,0.421875,0.48046875,0.28125,0.2109375,0.31640625,0.734375,0.7109375,1.0859375,0.99609375,1.0390625,1.0078125,0.78125,0.9140625,0.8671875,1.2265625,1.078125,0.7265625,1.09375,0.875,0.765625,0.60546875,0.4296875,0.32421875,0.33203125,0.3046875
1972,1972,base,0,nan,nan,0.31640625,0.4453125,0.48046875,0.3046875,0.203125,0.35546875,0.80859375,0.71875,1.0546875,0.9921875,1.09375,1.03125,0.86328125,0.94921875,0.953125,1.125,1.03125,0.84375,1.1796875,0.97265625,0.9296875,0.7734375,0.49609375,0.390625,0.359375,0.33984375
482,482,base,0,nan,nan,0.296875,0.4296875,0.515625,0.3203125,0.2265625,0.359375,0.7421875,0.7578125,1.109375,0.90234375,0.984375,1.0234375,0.70703125,0.984375,0.94140625,1.25,1.046875,0.6953125,1.125,0.9453125,0.640625,0.578125,0.390625,0.28125,0.30859375,0.28515625
1224,1224,base,0,nan,nan,0.30078125,0.46875,0.5546875,0.3203125,0.234375,0.33984375,0.71484375,0.7421875,1.109375,0.97265625,0.9765625,0.9453125,0.80859375,0.9609375,0.9140625,1.2578125,1.078125,0.6484375,1.171875,0.97265625,0.6875,0.55859375,0.3828125,0.30078125,0.33203125,0.37890625
1973,1973,base,0,nan,nan,0.31640625,0.4453125,0.48046875,0.3046875,0.203125,0.35546875,0.80859375,0.71875,1.0546875,0.9921875,1.09375,1.03125,0.86328125,0.94921875,0.953125,1.125,1.03125,0.84375,1.1796875,0.97265625,0.9296875,0.7734375,0.49609375,0.390625,0.359375,0.33984375
2729,2729,base,1,nan,nan,0.28515625,0.421875,0.48046875,0.28125,0.2109375,0.31640625,0.734375,0.7109375,1.0859375,0.99609375,1.0390625,1.0078125,0.78125,0.9140625,0.8671875,1.2265625,1.078125,0.7265625,1.09375,0.875,0.765625,0.60546875,0.4296875,0.32421875,0.33203125,0.3046875
1225,1225,base,1,nan,nan,0.27734375,0.4296875,0.5390625,0.296875,0.21484375,0.33203125,0.7421875,0.72265625,1.109375,1.03125,0.96875,0.96484375,0.75,1.03125,1.0078125,1.2734375,1.078125,0.6328125,1.2265625,1.015625,0.625,0.5625,0.40234375,0.27734375,0.25,0.2578125
483,483,base,0,nan,nan,0.296875,0.4296875,0.515625,0.3203125,0.2265625,0.359375,0.7421875,0.7578125,1.109375,0.90234375,0.984375,1.0234375,0.70703125,0.984375,0.94140625,1.25,1.046875,0.6953125,1.125,0.9453125,0.640625,0.578125,0.390625,0.28125,0.30859375,0.28515625
1974,1974,base,0,nan,nan,0.31640625,0.4453125,0.48046875,0.3046875,0.203125,0.35546875,0.80859375,0.71875,1.0546875,0.9921875,1.09375,1.03125,0.86328125,0.94921875,0.953125,1.125,1.03125,0.84375,1.1796875,0.97265625,0.9296875,0.7734375,0.49609375,0.390625,0.359375,0.33984375
2730,2730,base,0,nan,nan,0.28515625,0.421875,0.48046875,0.28125,0.2109375,0.31640625,0.734375,0.7109375,1.0859375,0.99609375,1.0390625,1.0078125,0.78125,0.9140625,0.8671875,1.2265625,1.078125,0.7265625,1.09375,0.875,0.765625,0.60546875,0.4296875,0.32421875,0.33203125,0.3046875
1226,1226,base,0,nan,nan,0.27734375,0.4296875,0.5390625,0.296875,0.21484375,0.33203125,0.7421875,0.72265625,1.109375,1.03125,0.96875,0.96484375,0.75,1.03125,1.0078125,1.2734375,1.078125,0.6328125,1.2265625,1.015625,0.625,0.5625,0.40234375,0.27734375,0.25,0.2578125
1975,1975,base,0,nan,nan,0.29296875,0.4296875,0.484375,0.27734375,0.2265625,0.32421875,0.7265625,0.7578125,1.109375,1.0078125,1.0,1.0078125,0.7265625,0.953125,0.890625,1.3046875,1.015625,0.734375,1.109375,0.86328125,0.65234375,0.53125,0.38671875,0.28125,0.28515625,0.30859375
2731,2731,base,0,nan,nan,0.28515625,0.41796875,0.49609375,0.33203125,0.2109375,0.30078125,0.7734375,0.7109375,1.171875,0.9296875,0.9921875,0.9921875,0.7578125,0.94140625,0.92578125,1.2421875,1.0390625,0.78125,1.1328125,0.984375,0.76171875,0.578125,0.41015625,0.296875,0.30859375,0.31640625
484,484,base,0,nan,nan,0.296875,0.4296875,0.515625,0.3203125,0.2265625,0.359375,0.7421875,0.7578125,1.109375,0.90234375,0.984375,1.0234375,0.70703125,0.984375,0.94140625,1.25,1.046875,0.6953125,1.125,0.9453125,0.640625,0.578125,0.390625,0.28125,0.30859375,0.28515625
1227,1227,base,0,nan,nan,0.27734375,0.4296875,0.5390625,0.296875,0.21484375,0.33203125,0.7421875,0.72265625,1.109375,1.03125,0.96875,0.96484375,0.75,1.03125,1.0078125,1.2734375,1.078125,0.6328125,1.2265625,1.015625,0.625,0.5625,0.40234375,0.27734375,0.25,0.2578125
2732,2732,base,0,nan,nan,0.28515625,0.41796875,0.49609375,0.33203125,0.2109375,0.30078125,0.7734375,0.7109375,1.171875,0.9296875,0.9921875,0.9921875,0.7578125,0.94140625,0.92578125,1.2421875,1.0390625,0.78125,1.1328125,0.984375,0.76171875,0.578125,0.41015625,0.296875,0.30859375,0.31640625
1976,1976,base,0,nan,nan,0.29296875,0.4296875,0.484375,0.27734375,0.2265625,0.32421875,0.7265625,0.7578125,1.109375,1.0078125,1.0,1.0078125,0.7265625,0.953125,0.890625,1.3046875,1.015625,0.734375,1.109375,0.86328125,0.65234375,0.53125,0.38671875,0.28125,0.28515625,0.30859375
485,485,base,1,nan,nan,0.296875,0.4296875,0.515625,0.3203125,0.2265625,0.359375,0.7421875,0.7578125,1.109375,0.90234375,0.984375,1.0234375,0.70703125,0.984375,0.94140625,1.25,1.046875,0.6953125,1.125,0.9453125,0.640625,0.578125,0.390625,0.28125,0.30859375,0.28515625
1228,1228,base,0,nan,nan,0.27734375,0.4296875,0.5390625,0.296875,0.21484375,0.33203125,0.7421875,0.72265625,1.109375,1.03125,0.96875,0.96484375,0.75,1.03125,1.0078125,1.2734375,1.078125,0.6328125,1.2265625,1.015625,0.625,0.5625,0.40234375,0.27734375,0.25,0.2578125
2733,2733,base,0,nan,nan,0.28515625,0.41796875,0.49609375,0.33203125,0.2109375,0.30078125,0.7734375,0.7109375,1.171875,0.9296875,0.9921875,0.9921875,0.7578125,0.94140625,0.92578125,1.2421875,1.0390625,0.78125,1.1328125,0.984375,0.76171875,0.578125,0.41015625,0.296875,0.30859375,0.31640625
1977,1977,base,0,nan,nan,0.29296875,0.4296875,0.484375,0.27734375,0.2265625,0.32421875,0.7265625,0.7578125,1.109375,1.0078125,1.0,1.0078125,0.7265625,0.953125,0.890625,1.3046875,1.015625,0.734375,1.109375,0.86328125,0.65234375,0.53125,0.38671875,0.28125,0.28515625,0.30859375
486,486,base,0,nan,nan,0.296875,0.4296875,0.515625,0.3203125,0.2265625,0.359375,0.7421875,0.7578125,1.109375,0.90234375,0.984375,1.0234375,0.70703125,0.984375,0.94140625,1.25,1.046875,0.6953125,1.125,0.9453125,0.640625,0.578125,0.390625,0.28125,0.30859375,0.28515625
1229,1229,base,0,nan,nan,0.27734375,0.4296875,0.5390625,0.296875,0.21484375,0.33203125,0.7421875,0.72265625,1.109375,1.03125,0.96875,0.96484375,0.75,1.03125,1.0078125,1.2734375,1.078125,0.6328125,1.2265625,1.015625,0.625,0.5625,0.40234375,0.27734375,0.25,0.2578125
2734,2734,base,0,nan,nan,0.28515625,0.41796875,0.49609375,0.33203125,0.2109375,0.30078125,0.7734375,0.7109375,1.171875,0.9296875,0.9921875,0.9921875,0.7578125,0.94140625,0.92578125,1.2421875,1.0390625,0.78125,1.1328125,0.984375,0.76171875,0.578125,0.41015625,0.296875,0.30859375,0.31640625
1978,1978,base,0,nan,nan,0.29296875,0.4296875,0.484375,0.27734375,0.2265625,0.32421875,0.7265625,0.7578125,1.109375,1.0078125,1.0,1.0078125,0.7265625,0.953125,0.890625,1.3046875,1.015625,0.734375,1.109375,0.86328125,0.65234375,0.53125,0.38671875,0.28125,0.28515625,0.30859375
487,487,base,0,nan,nan,0.3046875,0.4375,0.4765625,0.296875,0.2109375,0.32421875,0.77734375,0.74609375,1.1953125,0.9140625,1.03125,0.99609375,0.82421875,0.90234375,0.8671875,1.203125,1.078125,0.7421875,1.1640625,0.9296875,0.76953125,0.59375,0.4140625,0.28125,0.2890625,0.296875
2735,2735,base,0,nan,nan,0.28515625,0.41796875,0.49609375,0.33203125,0.2109375,0.30078125,0.7734375,0.7109375,1.171875,0.9296875,0.9921875,0.9921875,0.7578125,0.94140625,0.92578125,1.2421875,1.0390625,0.78125,1.1328125,0.984375,0.76171875,0.578125,0.41015625,0.296875,0.30859375,0.31640625
1230,1230,base,0,nan,nan,0.27734375,0.4296875,0.5390625,0.296875,0.21484375,0.33203125,0.7421875,0.72265625,1.109375,1.03125,0.96875,0.96484375,0.75,1.03125,1.0078125,1.2734375,1.078125,0.6328125,1.2265625,1.015625,0.625,0.5625,0.40234375,0.27734375,0.25,0.2578125
1979,1979,base,0,nan,nan,0.29296875,0.4296875,0.484375,0.27734375,0.2265625,0.32421875,0.7265625,0.7578125,1.109375,1.0078125,1.0,1.0078125,0.7265625,0.953125,0.890625,1.3046875,1.015625,0.734375,1.109375,0.86328125,0.65234375,0.53125,0.38671875,0.28125,0.28515625,0.30859375
