sample_id,question_id,method_name,hallucinated_or_not,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28
199,199,evo,1,nan,nan,0.30078125,0.5,0.5546875,0.3359375,0.2421875,0.328125,0.6875,0.8125,1.0234375,1.0703125,1.0859375,1.0,0.8359375,1.03125,0.9921875,1.28125,1.0625,0.66015625,0.9453125,0.78125,0.66015625,0.59765625,0.44921875,0.33984375,0.35546875,0.3515625
1692,1692,evo,0,nan,nan,0.296875,0.4375,0.4609375,0.28125,0.2109375,0.3203125,0.78515625,0.703125,1.15625,0.953125,1.3125,1.078125,0.8203125,0.90625,0.875,1.1796875,1.0859375,0.7890625,1.1328125,0.9453125,0.7890625,0.59375,0.40625,0.3046875,0.30078125,0.296875
2443,2443,evo,1,nan,nan,0.3046875,0.47265625,0.5234375,0.328125,0.23046875,0.3359375,0.7578125,0.7578125,1.0703125,1.0,1.203125,1.0234375,0.8515625,0.921875,0.8046875,1.125,0.98046875,0.765625,1.140625,0.88671875,0.78125,0.6015625,0.48046875,0.33203125,0.31640625,0.33203125
200,200,evo,0,nan,nan,0.30078125,0.5,0.5546875,0.3359375,0.2421875,0.328125,0.6875,0.8125,1.0234375,1.0703125,1.0859375,1.0,0.8359375,1.03125,0.9921875,1.28125,1.0625,0.66015625,0.9453125,0.78125,0.66015625,0.59765625,0.44921875,0.33984375,0.35546875,0.3515625
944,944,evo,0,nan,nan,0.31640625,0.4765625,0.515625,0.3046875,0.23046875,0.34375,0.75,0.75390625,1.1015625,1.0546875,1.28125,1.125,0.84765625,0.9453125,0.8515625,1.1484375,1.0078125,0.70703125,1.2109375,0.92578125,0.75,0.546875,0.421875,0.29296875,0.28125,0.35546875
1693,1693,evo,0,nan,nan,0.2890625,0.4296875,0.5,0.30859375,0.23046875,0.35546875,0.796875,0.78515625,1.1015625,1.03125,1.2109375,1.0078125,0.82421875,0.98046875,0.8984375,1.296875,1.09375,0.67578125,1.1484375,0.953125,0.69921875,0.5703125,0.4609375,0.3203125,0.3125,0.31640625
2444,2444,evo,0,nan,nan,0.3046875,0.47265625,0.5234375,0.328125,0.23046875,0.3359375,0.7578125,0.7578125,1.0703125,1.0,1.203125,1.0234375,0.8515625,0.921875,0.8046875,1.125,0.98046875,0.765625,1.140625,0.88671875,0.78125,0.6015625,0.48046875,0.33203125,0.31640625,0.33203125
201,201,evo,0,nan,nan,0.30078125,0.5,0.5546875,0.3359375,0.2421875,0.328125,0.6875,0.8125,1.0234375,1.0703125,1.0859375,1.0,0.8359375,1.03125,0.9921875,1.28125,1.0625,0.66015625,0.9453125,0.78125,0.66015625,0.59765625,0.44921875,0.33984375,0.35546875,0.3515625
945,945,evo,1,nan,nan,0.31640625,0.4765625,0.515625,0.3046875,0.23046875,0.34375,0.75,0.75390625,1.1015625,1.0546875,1.28125,1.125,0.84765625,0.9453125,0.8515625,1.1484375,1.0078125,0.70703125,1.2109375,0.92578125,0.75,0.546875,0.421875,0.29296875,0.28125,0.35546875
1694,1694,evo,0,nan,nan,0.2890625,0.4296875,0.5,0.30859375,0.23046875,0.35546875,0.796875,0.78515625,1.1015625,1.03125,1.2109375,1.0078125,0.82421875,0.98046875,0.8984375,1.296875,1.09375,0.67578125,1.1484375,0.953125,0.69921875,0.5703125,0.4609375,0.3203125,0.3125,0.31640625
2445,2445,evo,0,nan,nan,0.3046875,0.47265625,0.5234375,0.328125,0.23046875,0.3359375,0.7578125,0.7578125,1.0703125,1.0,1.203125,1.0234375,0.8515625,0.921875,0.8046875,1.125,0.986328125,0.763671875,1.140625,0.88671875,0.78125,0.6015625,0.48046875,0.33203125,0.31640625,0.33203125
202,202,evo,0,nan,nan,0.30078125,0.5,0.5546875,0.3359375,0.2421875,0.328125,0.6875,0.8125,1.0234375,1.0703125,1.0859375,1.0,0.8359375,1.03125,0.9921875,1.28125,1.0625,0.66015625,0.9453125,0.78125,0.66015625,0.59765625,0.44921875,0.33984375,0.35546875,0.3515625
946,946,evo,0,nan,nan,0.31640625,0.4765625,0.515625,0.3046875,0.23046875,0.34375,0.75,0.75390625,1.1015625,1.0546875,1.28125,1.125,0.84765625,0.9453125,0.8515625,1.1484375,1.0078125,0.70703125,1.2109375,0.92578125,0.75,0.546875,0.421875,0.29296875,0.28125,0.35546875
1695,1695,evo,0,nan,nan,0.2890625,0.4296875,0.5,0.30859375,0.23046875,0.35546875,0.796875,0.78515625,1.1015625,1.03125,1.2109375,1.0078125,0.82421875,0.98046875,0.8984375,1.296875,1.09375,0.67578125,1.1484375,0.953125,0.69921875,0.5703125,0.4609375,0.3203125,0.3125,0.31640625
2446,2446,evo,0,nan,nan,0.3046875,0.47265625,0.5234375,0.328125,0.23046875,0.3359375,0.7578125,0.7578125,1.0703125,1.0,1.203125,1.0234375,0.8515625,0.921875,0.8046875,1.125,0.986328125,0.763671875,1.140625,0.88671875,0.78125,0.6015625,0.48046875,0.33203125,0.31640625,0.33203125
203,203,evo,1,nan,nan,0.30078125,0.5,0.5546875,0.3359375,0.2421875,0.328125,0.6875,0.8125,1.0234375,1.0703125,1.0859375,1.0,0.8359375,1.03125,0.9921875,1.28125,1.0625,0.662109375,0.953125,0.791015625,0.662109375,0.59765625,0.44921875,0.33984375,0.35546875,0.3515625
1696,1696,evo,0,nan,nan,0.2890625,0.4296875,0.5,0.30859375,0.23046875,0.35546875,0.796875,0.78515625,1.1015625,1.03125,1.2109375,1.0078125,0.82421875,0.98046875,0.8984375,1.296875,1.09375,0.67578125,1.1484375,0.953125,0.69921875,0.5703125,0.4609375,0.3203125,0.3125,0.31640625
947,947,evo,0,nan,nan,0.31640625,0.4765625,0.515625,0.3046875,0.23046875,0.34375,0.75,0.75390625,1.1015625,1.0546875,1.28125,1.125,0.84765625,0.9453125,0.8515625,1.1484375,1.0078125,0.70703125,1.2109375,0.92578125,0.75,0.546875,0.421875,0.29296875,0.28125,0.35546875
2447,2447,evo,0,nan,nan,0.3046875,0.47265625,0.5234375,0.328125,0.23046875,0.3359375,0.7578125,0.7578125,1.0703125,1.0,1.203125,1.0234375,0.8515625,0.921875,0.8046875,1.125,0.986328125,0.763671875,1.140625,0.88671875,0.78125,0.6015625,0.48046875,0.33203125,0.31640625,0.33203125
204,204,evo,0,nan,nan,0.30078125,0.5,0.5546875,0.3359375,0.2421875,0.328125,0.6875,0.8125,1.0234375,1.0703125,1.0859375,1.0,0.8359375,1.03125,0.9921875,1.28125,1.0625,0.66015625,0.9453125,0.78125,0.66015625,0.59765625,0.44921875,0.33984375,0.35546875,0.3515625
1697,1697,evo,1,nan,nan,0.2890625,0.4296875,0.5,0.30859375,0.23046875,0.35546875,0.796875,0.78515625,1.1015625,1.03125,1.2109375,1.0078125,0.82421875,0.98046875,0.8984375,1.296875,1.09375,0.67578125,1.1484375,0.953125,0.69921875,0.5703125,0.4609375,0.3203125,0.3125,0.31640625
948,948,evo,0,nan,nan,0.31640625,0.4765625,0.515625,0.3046875,0.23046875,0.34375,0.75,0.75390625,1.1015625,1.0546875,1.28125,1.125,0.84765625,0.9453125,0.8515625,1.1484375,1.0078125,0.70703125,1.2109375,0.92578125,0.75,0.546875,0.421875,0.29296875,0.28125,0.35546875
2448,2448,evo,0,nan,nan,0.3046875,0.47265625,0.5234375,0.328125,0.23046875,0.3359375,0.7578125,0.7578125,1.0703125,1.0,1.203125,1.0234375,0.8515625,0.921875,0.8046875,1.125,0.986328125,0.763671875,1.140625,0.88671875,0.78125,0.6015625,0.48046875,0.33203125,0.31640625,0.33203125
205,205,evo,0,nan,nan,0.302734375,0.439453125,0.55859375,0.357421875,0.25390625,0.3984375,0.751953125,0.767578125,1.09375,1.00390625,1.1171875,1.05078125,0.740234375,1.015625,0.986328125,1.26953125,1.015625,0.6875,1.0546875,0.869140625,0.603515625,0.611328125,0.447265625,0.294921875,0.283203125,0.27734375
1698,1698,evo,0,nan,nan,0.2890625,0.4296875,0.5,0.30859375,0.23046875,0.35546875,0.796875,0.78515625,1.1015625,1.03125,1.2109375,1.0078125,0.82421875,0.98046875,0.8984375,1.296875,1.09375,0.67578125,1.1484375,0.953125,0.69921875,0.5703125,0.4609375,0.3203125,0.3125,0.31640625
949,949,evo,0,nan,nan,0.30078125,0.4609375,0.4921875,0.3359375,0.203125,0.2890625,0.78125,0.7578125,1.109375,0.96875,1.3125,1.1015625,0.83203125,0.94140625,0.8984375,1.21875,1.0625,0.796875,1.1875,0.96875,0.8125,0.6328125,0.4453125,0.32421875,0.30078125,0.33984375
206,206,evo,0,nan,nan,0.302734375,0.439453125,0.55859375,0.357421875,0.25390625,0.3984375,0.751953125,0.767578125,1.09375,1.00390625,1.13671875,1.0625,0.7421875,1.0078125,0.974609375,1.26953125,1.015625,0.6875,1.0546875,0.869140625,0.603515625,0.611328125,0.447265625,0.294921875,0.279296875,0.27734375
2449,2449,evo,1,nan,nan,0.296875,0.45703125,0.5,0.31640625,0.2109375,0.3359375,0.75,0.7421875,1.1015625,0.99609375,1.25,1.0859375,0.7421875,0.92578125,0.83203125,1.078125,0.98046875,0.703125,1.109375,0.89453125,0.671875,0.546875,0.41796875,0.30078125,0.26953125,0.30078125
1699,1699,evo,0,nan,nan,0.30078125,0.48828125,0.515625,0.29296875,0.23046875,0.3359375,0.74609375,0.765625,1.09375,0.99609375,1.2109375,1.0703125,0.828125,0.92578125,0.8359375,1.125,1.0078125,0.7421875,1.125,0.90625,0.734375,0.5390625,0.40625,0.2890625,0.29296875,0.328125
950,950,evo,0,nan,nan,0.30078125,0.4609375,0.4921875,0.3359375,0.203125,0.2890625,0.78125,0.7578125,1.109375,0.96875,1.3125,1.1015625,0.83203125,0.94140625,0.8984375,1.21875,1.0625,0.796875,1.1875,0.96875,0.8125,0.6328125,0.4453125,0.32421875,0.30078125,0.33984375
207,207,evo,0,nan,nan,0.302734375,0.439453125,0.55859375,0.357421875,0.25390625,0.3984375,0.751953125,0.767578125,1.09375,1.00390625,1.12890625,1.05859375,0.740234375,1.015625,0.986328125,1.2734375,1.015625,0.6875,1.0546875,0.869140625,0.603515625,0.611328125,0.447265625,0.294921875,0.279296875,0.2734375
2450,2450,evo,0,nan,nan,0.296875,0.45703125,0.5,0.31640625,0.2109375,0.3359375,0.75,0.7421875,1.1015625,0.99609375,1.25,1.0859375,0.7421875,0.92578125,0.83203125,1.078125,0.98046875,0.703125,1.109375,0.89453125,0.671875,0.546875,0.41796875,0.30078125,0.26953125,0.30078125
1700,1700,evo,0,nan,nan,0.30078125,0.48828125,0.515625,0.29296875,0.23046875,0.3359375,0.74609375,0.765625,1.09375,0.99609375,1.21875,1.078125,0.828125,0.921875,0.8359375,1.125,1.0078125,0.73828125,1.125,0.90625,0.734375,0.546875,0.40234375,0.28125,0.2890625,0.328125
208,208,evo,0,nan,nan,0.302734375,0.439453125,0.55859375,0.357421875,0.25390625,0.3984375,0.751953125,0.767578125,1.09375,1.00390625,1.13671875,1.0625,0.7421875,1.0078125,0.974609375,1.26953125,1.015625,0.6875,1.0546875,0.869140625,0.603515625,0.611328125,0.447265625,0.294921875,0.279296875,0.27734375
951,951,evo,1,nan,nan,0.30078125,0.4609375,0.4921875,0.3359375,0.203125,0.2890625,0.78125,0.7578125,1.109375,0.96875,1.3125,1.1015625,0.83203125,0.94140625,0.8984375,1.21875,1.0625,0.796875,1.1875,0.96875,0.8125,0.6328125,0.4453125,0.32421875,0.30078125,0.33984375
2451,2451,evo,0,nan,nan,0.296875,0.45703125,0.5,0.31640625,0.2109375,0.3359375,0.75,0.7421875,1.1015625,0.99609375,1.2578125,1.1015625,0.73828125,0.92578125,0.833984375,1.078125,0.974609375,0.70703125,1.11328125,0.89453125,0.6796875,0.552734375,0.412109375,0.30078125,0.275390625,0.302734375
209,209,evo,0,nan,nan,0.302734375,0.439453125,0.55859375,0.357421875,0.25390625,0.3984375,0.751953125,0.767578125,1.09375,1.00390625,1.1171875,1.05078125,0.740234375,1.015625,0.986328125,1.26953125,1.015625,0.6875,1.0546875,0.869140625,0.603515625,0.611328125,0.447265625,0.294921875,0.283203125,0.27734375
1701,1701,evo,0,nan,nan,0.30078125,0.48828125,0.515625,0.29296875,0.23046875,0.3359375,0.74609375,0.765625,1.09375,0.99609375,1.21484375,1.07421875,0.828125,0.923828125,0.8359375,1.125,1.0078125,0.740234375,1.125,0.90625,0.734375,0.54296875,0.404296875,0.28515625,0.291015625,0.328125
952,952,evo,0,nan,nan,0.30078125,0.4609375,0.4921875,0.3359375,0.203125,0.2890625,0.78125,0.7578125,1.109375,0.96875,1.3125,1.1015625,0.83203125,0.94140625,0.8984375,1.21875,1.0625,0.796875,1.1875,0.96875,0.8125,0.6328125,0.4453125,0.32421875,0.30078125,0.33984375
2452,2452,evo,0,nan,nan,0.296875,0.45703125,0.5,0.31640625,0.2109375,0.3359375,0.75,0.7421875,1.1015625,0.99609375,1.25,1.0859375,0.7421875,0.92578125,0.83203125,1.078125,0.98046875,0.703125,1.109375,0.89453125,0.671875,0.546875,0.41796875,0.30078125,0.26953125,0.30078125
210,210,evo,0,nan,nan,0.30078125,0.44140625,0.5625,0.35546875,0.25,0.40234375,0.75390625,0.765625,1.09375,1.0,1.1484375,1.0703125,0.7421875,1.0,0.96484375,1.2578125,1.0078125,0.6953125,1.05078125,0.869140625,0.6015625,0.615234375,0.4453125,0.29296875,0.27734375,0.2734375
953,953,evo,0,nan,nan,0.30078125,0.4609375,0.4921875,0.3359375,0.203125,0.2890625,0.78125,0.7578125,1.109375,0.96875,1.3125,1.1015625,0.83203125,0.94140625,0.8984375,1.21875,1.0625,0.796875,1.1875,0.96875,0.8125,0.6328125,0.4453125,0.32421875,0.30078125,0.33984375
1702,1702,evo,0,nan,nan,0.30078125,0.48828125,0.515625,0.29296875,0.23046875,0.3359375,0.74609375,0.765625,1.09375,0.99609375,1.21875,1.078125,0.828125,0.921875,0.8359375,1.125,1.0078125,0.73828125,1.125,0.90625,0.734375,0.546875,0.40234375,0.28125,0.2890625,0.328125
211,211,evo,0,nan,nan,0.30859375,0.46484375,0.49609375,0.296875,0.22265625,0.32421875,0.77734375,0.71875,1.1328125,0.89453125,1.265625,1.03125,0.79296875,0.92578125,0.90625,1.21875,1.05078125,0.716796875,1.03125,0.822265625,0.701171875,0.5859375,0.388671875,0.30859375,0.30078125,0.3046875
2453,2453,evo,0,nan,nan,0.296875,0.45703125,0.5,0.31640625,0.2109375,0.3359375,0.75,0.7421875,1.1015625,0.99609375,1.2578125,1.1015625,0.73828125,0.92578125,0.833984375,1.078125,0.974609375,0.70703125,1.11328125,0.89453125,0.6796875,0.552734375,0.412109375,0.30078125,0.275390625,0.302734375
954,954,evo,0,nan,nan,0.30078125,0.4609375,0.4921875,0.3359375,0.203125,0.2890625,0.78125,0.7578125,1.109375,0.96875,1.3125,1.1015625,0.83203125,0.94140625,0.8984375,1.21875,1.0625,0.796875,1.1875,0.96875,0.8125,0.6328125,0.4453125,0.32421875,0.30078125,0.33984375
1703,1703,evo,0,nan,nan,0.30078125,0.48828125,0.515625,0.29296875,0.23046875,0.3359375,0.74609375,0.765625,1.09375,0.99609375,1.21875,1.078125,0.828125,0.921875,0.8359375,1.125,1.0078125,0.73828125,1.125,0.90625,0.734375,0.546875,0.40234375,0.28125,0.2890625,0.328125
212,212,evo,0,nan,nan,0.30859375,0.46484375,0.49609375,0.296875,0.22265625,0.32421875,0.77734375,0.71875,1.1328125,0.89453125,1.265625,1.03515625,0.791015625,0.921875,0.90234375,1.20703125,1.0390625,0.72265625,1.02734375,0.8203125,0.693359375,0.578125,0.392578125,0.306640625,0.30078125,0.3046875
2454,2454,evo,0,nan,nan,0.296875,0.45703125,0.5,0.31640625,0.2109375,0.3359375,0.75,0.7421875,1.1015625,0.99609375,1.2578125,1.1015625,0.73828125,0.92578125,0.833984375,1.078125,0.974609375,0.70703125,1.11328125,0.89453125,0.6796875,0.552734375,0.412109375,0.30078125,0.275390625,0.302734375
955,955,evo,0,nan,nan,0.2890625,0.4296875,0.46484375,0.30859375,0.22265625,0.32421875,0.7578125,0.70703125,1.1640625,0.87109375,1.3203125,1.078125,0.76171875,0.96484375,0.9375,1.171875,1.046875,0.734375,1.1484375,0.92578125,0.75,0.5859375,0.3984375,0.28125,0.33984375,0.36328125
213,213,evo,0,nan,nan,0.30859375,0.46484375,0.49609375,0.296875,0.22265625,0.32421875,0.77734375,0.71875,1.1328125,0.89453125,1.265625,1.03125,0.79296875,0.92578125,0.90625,1.21875,1.05078125,0.716796875,1.03125,0.822265625,0.701171875,0.5859375,0.388671875,0.30859375,0.30078125,0.3046875
1704,1704,evo,0,nan,nan,0.30078125,0.48828125,0.515625,0.29296875,0.23046875,0.3359375,0.74609375,0.765625,1.09375,0.99609375,1.21875,1.078125,0.828125,0.921875,0.8359375,1.125,1.0078125,0.73828125,1.125,0.90625,0.734375,0.546875,0.40234375,0.28125,0.2890625,0.328125
2455,2455,evo,0,nan,nan,0.28125,0.46875,0.54296875,0.34375,0.25,0.35546875,0.734375,0.734375,1.15625,0.921875,1.2265625,1.0703125,0.759765625,1.0234375,1.0,1.2890625,1.078125,0.65625,1.1015625,0.8984375,0.6171875,0.59765625,0.41015625,0.265625,0.2890625,0.28125
214,214,evo,0,nan,nan,0.30859375,0.46484375,0.49609375,0.296875,0.22265625,0.32421875,0.77734375,0.71875,1.1328125,0.89453125,1.265625,1.03125,0.79296875,0.92578125,0.90625,1.21875,1.05078125,0.716796875,1.03125,0.822265625,0.701171875,0.5859375,0.388671875,0.30859375,0.30078125,0.3046875
956,956,evo,0,nan,nan,0.2890625,0.4296875,0.46484375,0.30859375,0.22265625,0.32421875,0.7578125,0.70703125,1.1640625,0.87109375,1.3203125,1.078125,0.76171875,0.96484375,0.9375,1.171875,1.046875,0.734375,1.1484375,0.92578125,0.75,0.5859375,0.3984375,0.28125,0.33984375,0.36328125
1705,1705,evo,0,nan,nan,0.2890625,0.484375,0.5703125,0.45703125,0.29296875,0.37890625,0.76171875,0.78515625,1.1640625,0.89453125,1.375,1.109375,0.71875,1.0234375,1.0,1.15625,0.99609375,0.78125,1.234375,0.9609375,0.6875,0.46484375,0.375,0.26171875,0.265625,0.33203125
2456,2456,evo,0,nan,nan,0.28125,0.46875,0.54296875,0.34375,0.25,0.35546875,0.734375,0.734375,1.15625,0.921875,1.2265625,1.0703125,0.759765625,1.0234375,1.0,1.2890625,1.078125,0.65625,1.1015625,0.8984375,0.6171875,0.59765625,0.41015625,0.265625,0.2890625,0.28125
215,215,evo,1,nan,nan,0.30859375,0.46484375,0.49609375,0.296875,0.22265625,0.32421875,0.77734375,0.71875,1.1328125,0.89453125,1.265625,1.03125,0.79296875,0.92578125,0.90625,1.21875,1.05078125,0.716796875,1.03125,0.822265625,0.701171875,0.5859375,0.388671875,0.30859375,0.30078125,0.3046875
957,957,evo,1,nan,nan,0.2890625,0.4296875,0.46484375,0.30859375,0.22265625,0.32421875,0.7578125,0.70703125,1.1640625,0.87109375,1.3203125,1.078125,0.76171875,0.96484375,0.9375,1.171875,1.046875,0.734375,1.1484375,0.92578125,0.75,0.5859375,0.3984375,0.28125,0.33984375,0.36328125
1706,1706,evo,0,nan,nan,0.2890625,0.484375,0.5703125,0.45703125,0.29296875,0.37890625,0.76171875,0.78515625,1.1640625,0.89453125,1.375,1.11328125,0.71484375,1.0234375,1.0,1.1640625,0.998046875,0.78125,1.234375,0.96484375,0.689453125,0.462890625,0.375,0.26171875,0.265625,0.33203125
2457,2457,evo,0,nan,nan,0.28125,0.46875,0.54296875,0.34375,0.25,0.35546875,0.734375,0.734375,1.15625,0.921875,1.2265625,1.0703125,0.759765625,1.0234375,1.0,1.2890625,1.078125,0.65625,1.1015625,0.8984375,0.6171875,0.59765625,0.41015625,0.265625,0.2890625,0.28125
216,216,evo,0,nan,nan,0.30859375,0.46484375,0.49609375,0.296875,0.22265625,0.32421875,0.77734375,0.71875,1.1328125,0.89453125,1.265625,1.0390625,0.7890625,0.91796875,0.8984375,1.203125,1.0390625,0.72265625,1.0234375,0.8203125,0.6953125,0.578125,0.39453125,0.3046875,0.30078125,0.3046875
958,958,evo,0,nan,nan,0.2890625,0.4296875,0.46484375,0.30859375,0.22265625,0.32421875,0.7578125,0.70703125,1.1640625,0.87109375,1.3203125,1.078125,0.76171875,0.96484375,0.9375,1.171875,1.046875,0.734375,1.1484375,0.92578125,0.75,0.5859375,0.3984375,0.28125,0.33984375,0.36328125
1707,1707,evo,1,nan,nan,0.2890625,0.484375,0.5703125,0.45703125,0.29296875,0.37890625,0.76171875,0.78515625,1.1640625,0.89453125,1.375,1.109375,0.71875,1.0234375,1.0,1.15625,0.99609375,0.78125,1.234375,0.9609375,0.6875,0.46484375,0.375,0.26171875,0.265625,0.33203125
2458,2458,evo,0,nan,nan,0.28125,0.46875,0.54296875,0.34375,0.25,0.35546875,0.734375,0.734375,1.15625,0.921875,1.2265625,1.0703125,0.7578125,1.0234375,1.0,1.2890625,1.078125,0.654296875,1.109375,0.908203125,0.6171875,0.59765625,0.41015625,0.265625,0.2890625,0.28125
217,217,evo,0,nan,nan,0.2890625,0.453125,0.5,0.3359375,0.234375,0.359375,0.72265625,0.7578125,1.078125,0.98046875,1.1875,1.0078125,0.828125,0.953125,0.875,1.2578125,1.078125,0.671875,0.921875,0.74609375,0.671875,0.546875,0.41796875,0.3203125,0.32421875,0.31640625
959,959,evo,0,nan,nan,0.2890625,0.4296875,0.46484375,0.30859375,0.22265625,0.32421875,0.7578125,0.70703125,1.1640625,0.87109375,1.3203125,1.078125,0.76171875,0.96484375,0.9375,1.171875,1.046875,0.734375,1.1484375,0.92578125,0.75,0.5859375,0.3984375,0.28125,0.33984375,0.36328125
1708,1708,evo,0,nan,nan,0.2890625,0.484375,0.5703125,0.45703125,0.29296875,0.37890625,0.76171875,0.78515625,1.1640625,0.89453125,1.37109375,1.10546875,0.71875,1.0234375,1.0,1.171875,1.0,0.78125,1.234375,0.96875,0.69140625,0.4609375,0.376953125,0.26171875,0.265625,0.33203125
2459,2459,evo,0,nan,nan,0.28125,0.46875,0.54296875,0.34375,0.25,0.35546875,0.734375,0.734375,1.15625,0.921875,1.2265625,1.0703125,0.759765625,1.0234375,1.0,1.2890625,1.078125,0.65625,1.1015625,0.8984375,0.6171875,0.59765625,0.41015625,0.265625,0.2890625,0.28125
218,218,evo,0,nan,nan,0.2890625,0.453125,0.5,0.3359375,0.234375,0.359375,0.72265625,0.7578125,1.078125,0.98046875,1.1875,1.0078125,0.828125,0.953125,0.875,1.2578125,1.078125,0.671875,0.921875,0.74609375,0.671875,0.546875,0.41796875,0.3203125,0.32421875,0.31640625
960,960,evo,0,nan,nan,0.2890625,0.4296875,0.46484375,0.30859375,0.22265625,0.32421875,0.7578125,0.70703125,1.1640625,0.87109375,1.3203125,1.078125,0.76171875,0.96484375,0.9375,1.171875,1.046875,0.734375,1.1484375,0.92578125,0.75,0.5859375,0.3984375,0.28125,0.33984375,0.36328125
1709,1709,evo,1,nan,nan,0.2890625,0.484375,0.5703125,0.45703125,0.29296875,0.37890625,0.76171875,0.78515625,1.1640625,0.89453125,1.375,1.109375,0.71875,1.0234375,1.0,1.15625,0.99609375,0.78125,1.234375,0.9609375,0.6875,0.46484375,0.375,0.26171875,0.265625,0.33203125
2460,2460,evo,0,nan,nan,0.28125,0.46875,0.54296875,0.34375,0.25,0.35546875,0.734375,0.734375,1.15625,0.921875,1.2265625,1.0703125,0.7578125,1.0234375,1.0,1.2890625,1.078125,0.65234375,1.1171875,0.91796875,0.6171875,0.59765625,0.41015625,0.265625,0.2890625,0.28125
219,219,evo,0,nan,nan,0.2890625,0.453125,0.5,0.3359375,0.234375,0.359375,0.72265625,0.7578125,1.078125,0.98046875,1.1875,1.0078125,0.828125,0.953125,0.875,1.2578125,1.078125,0.671875,0.921875,0.74609375,0.671875,0.546875,0.41796875,0.3203125,0.32421875,0.31640625
961,961,evo,0,nan,nan,0.265625,0.45703125,0.5078125,0.3203125,0.19921875,0.32421875,0.7734375,0.75390625,1.09375,0.921875,1.3515625,1.046875,0.8203125,0.953125,0.953125,1.234375,1.0859375,0.7421875,1.21875,0.93359375,0.7734375,0.59765625,0.4140625,0.30078125,0.29296875,0.3203125
1710,1710,evo,0,nan,nan,0.2890625,0.484375,0.5703125,0.45703125,0.29296875,0.37890625,0.76171875,0.78515625,1.1640625,0.89453125,1.375,1.109375,0.71875,1.0234375,1.0,1.15625,0.99609375,0.78125,1.234375,0.9609375,0.6875,0.46484375,0.375,0.26171875,0.265625,0.33203125
2461,2461,evo,0,nan,nan,0.296875,0.41015625,0.453125,0.2890625,0.1953125,0.3046875,0.765625,0.6953125,1.125,0.984375,1.328125,1.125,0.78125,0.921875,0.859375,1.15625,1.0390625,0.80078125,1.1796875,1.03125,0.765625,0.58984375,0.39453125,0.27734375,0.30859375,0.33203125
220,220,evo,0,nan,nan,0.2890625,0.453125,0.5,0.3359375,0.234375,0.359375,0.72265625,0.7578125,1.078125,0.98046875,1.1875,1.0078125,0.826171875,0.958984375,0.8828125,1.2578125,1.078125,0.671875,0.923828125,0.744140625,0.673828125,0.5546875,0.41796875,0.3203125,0.32421875,0.314453125
962,962,evo,0,nan,nan,0.265625,0.45703125,0.5078125,0.3203125,0.19921875,0.32421875,0.7734375,0.75390625,1.09375,0.921875,1.3515625,1.046875,0.8203125,0.953125,0.953125,1.2265625,1.07421875,0.7421875,1.22265625,0.943359375,0.7734375,0.595703125,0.4140625,0.30078125,0.29296875,0.3203125
1711,1711,evo,0,nan,nan,0.3046875,0.48828125,0.54296875,0.3359375,0.23828125,0.32421875,0.7734375,0.8046875,1.0078125,1.078125,1.2578125,1.0703125,0.73828125,0.9453125,0.9296875,1.28125,1.0390625,0.734375,1.171875,0.94921875,0.6640625,0.5625,0.44921875,0.33984375,0.33203125,0.34765625
2462,2462,evo,0,nan,nan,0.296875,0.41015625,0.453125,0.2890625,0.1953125,0.3046875,0.765625,0.6953125,1.125,0.984375,1.328125,1.125,0.78125,0.921875,0.85546875,1.15625,1.0390625,0.796875,1.1796875,1.03125,0.76171875,0.59375,0.39453125,0.2734375,0.30859375,0.33203125
221,221,evo,0,nan,nan,0.2890625,0.453125,0.5,0.3359375,0.234375,0.359375,0.72265625,0.7578125,1.078125,0.98046875,1.1875,1.0078125,0.828125,0.953125,0.875,1.2578125,1.078125,0.671875,0.921875,0.74609375,0.671875,0.546875,0.41796875,0.3203125,0.32421875,0.31640625
1712,1712,evo,0,nan,nan,0.3046875,0.48828125,0.54296875,0.3359375,0.23828125,0.32421875,0.7734375,0.8046875,1.0078125,1.078125,1.2578125,1.0703125,0.73828125,0.9453125,0.9296875,1.28125,1.0390625,0.734375,1.171875,0.94921875,0.6640625,0.5625,0.44921875,0.33984375,0.33203125,0.34765625
963,963,evo,0,nan,nan,0.265625,0.45703125,0.5078125,0.3203125,0.19921875,0.32421875,0.7734375,0.75390625,1.09375,0.921875,1.3515625,1.046875,0.8203125,0.953125,0.953125,1.234375,1.0859375,0.7421875,1.21875,0.93359375,0.7734375,0.59765625,0.4140625,0.30078125,0.29296875,0.3203125
2463,2463,evo,1,nan,nan,0.296875,0.41015625,0.453125,0.2890625,0.1953125,0.3046875,0.765625,0.6953125,1.125,0.984375,1.328125,1.125,0.78125,0.921875,0.859375,1.15625,1.0390625,0.80078125,1.1796875,1.03125,0.765625,0.58984375,0.39453125,0.27734375,0.30859375,0.33203125
