sample_id,question_id,dataset_name,split_name,correct_or_not,hallucinated_or_not,generated_answer,ground_truth_answer,max_r,mean_r,max_entropy,mean_entropy,trigger_layer,trigger_step,pt_path
1830,1830,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7677951388888888,11.9375,5.218777519026644,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1830.pt
2578,2578,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7416811342592593,11.9375,5.1875547817097845,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2578.pt
338,338,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7433449074074074,11.9375,5.236610178874455,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/338.pt
1081,1081,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7455150462962963,11.9375,4.903042531854303,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1081.pt
1831,1831,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7265625,0.7576678240740741,11.9375,5.276388101636132,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1831.pt
2579,2579,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7418981481481481,11.9375,5.33690628967883,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2579.pt
339,339,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7433449074074074,11.9375,4.799535941601666,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/339.pt
1082,1082,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7455150462962963,11.9375,5.178493500287631,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1082.pt
1832,1832,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7576678240740741,11.9375,5.260207279120644,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1832.pt
2580,2580,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7418981481481481,11.9375,5.19869083623781,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2580.pt
340,340,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7433449074074074,11.9375,5.245077247439603,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/340.pt
1083,1083,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.734375,0.7455150462962963,11.9375,5.182734711019475,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1083.pt
1833,1833,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7576678240740741,11.9375,4.834886929313388,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1833.pt
2581,2581,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7513020833333334,11.9375,4.790037700093127,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2581.pt
341,341,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7433449074074074,11.9375,5.20718857355703,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/341.pt
1084,1084,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.74609375,11.9375,5.191565409650459,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1084.pt
1834,1834,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7576678240740741,11.9375,5.257860988376771,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1834.pt
2582,2582,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7513020833333334,11.9375,5.174448166553515,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2582.pt
1085,1085,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7455150462962963,11.9375,4.683835472879824,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1085.pt
342,342,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7433449074074074,11.9375,5.2104159026152805,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/342.pt
1835,1835,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7265625,0.7576678240740741,11.9375,4.880833599235098,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1835.pt
2583,2583,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7513020833333334,11.9375,4.734086031548865,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2583.pt
1086,1086,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7449363425925926,11.9375,5.1890946975442525,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1086.pt
343,343,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7372685185185185,11.9375,5.219149684750264,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/343.pt
1836,1836,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7265625,0.7576678240740741,11.9375,5.344780710854358,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1836.pt
2584,2584,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7513020833333334,11.9375,5.089017208489167,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2584.pt
1087,1087,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7157118055555556,11.9375,4.786698111930522,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1087.pt
344,344,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7372685185185185,11.9375,5.156374375720996,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/344.pt
1837,1837,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7449363425925926,11.9375,4.859507239247879,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1837.pt
2585,2585,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7513020833333334,11.9375,4.607155604659934,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2585.pt
345,345,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7372685185185185,11.9375,4.971148590729951,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/345.pt
1088,1088,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7157118055555556,11.9375,5.019386290675576,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1088.pt
1838,1838,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7449363425925926,11.9375,5.254218245942773,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1838.pt
2586,2586,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7516637731481481,11.9375,5.179415077363532,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2586.pt
346,346,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7372685185185185,11.9375,5.245494921905729,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/346.pt
1089,1089,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7158564814814815,11.9375,4.729390250485989,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1089.pt
1839,1839,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7449363425925926,11.9375,4.739284533189401,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1839.pt
2587,2587,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7300347222222222,11.9375,4.85735031899257,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2587.pt
347,347,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7372685185185185,11.9375,4.800159135996637,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/347.pt
1090,1090,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7157118055555556,11.9375,4.977030721281725,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1090.pt
2588,2588,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7332175925925926,11.9375,5.184213372458294,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2588.pt
1840,1840,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.734375,0.7457320601851852,11.9375,5.208303133123866,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1840.pt
348,348,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7372685185185185,11.9375,5.213809749634832,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/348.pt
1091,1091,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.671875,0.7158564814814815,11.9375,4.6634502718617314,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1091.pt
2589,2589,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7300347222222222,11.9375,5.168881398979686,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2589.pt
349,349,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7249710648148148,11.9375,4.78580154089425,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/349.pt
1092,1092,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.671875,0.7158564814814815,11.9375,4.995828294286812,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1092.pt
1841,1841,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.734375,0.7465277777777778,11.9375,4.681328823880158,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1841.pt
2590,2590,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7300347222222222,11.9375,5.154447577600524,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2590.pt
350,350,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7256944444444444,11.9375,5.194172317490328,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/350.pt
1093,1093,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7608506944444444,11.9375,4.808934490391823,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1093.pt
1842,1842,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7449363425925926,11.9375,5.24902185629115,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1842.pt
2591,2591,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7300347222222222,11.9375,4.673587244444841,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2591.pt
351,351,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.75,0.7249710648148148,11.9375,4.712582718824801,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/351.pt
1094,1094,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7608506944444444,11.9375,5.306362582233901,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1094.pt
1843,1843,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7567997685185185,11.9375,5.093494498522292,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1843.pt
2592,2592,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7316261574074074,11.9375,5.224316750027984,28,2,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2592.pt
352,352,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7249710648148148,11.9375,5.207360864815733,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/352.pt
1844,1844,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7567997685185185,11.9375,5.24446056027748,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1844.pt
1095,1095,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7608506944444444,11.9375,4.974031282404286,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1095.pt
2593,2593,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7320601851851852,11.9375,4.752226858177468,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2593.pt
1845,1845,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7567997685185185,11.9375,5.1208184104138565,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1845.pt
353,353,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.75,0.7249710648148148,11.9375,5.161576074831892,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/353.pt
1096,1096,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7608506944444444,11.9375,5.266994283466217,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1096.pt
1846,1846,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7567997685185185,11.9375,5.162464457913051,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1846.pt
2594,2594,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7319155092592593,11.9375,5.156813393203831,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2594.pt
1097,1097,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7605613425925926,11.9375,4.812641099934088,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1097.pt
354,354,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.75,0.7249710648148148,11.9375,5.191040014750014,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/354.pt
1847,1847,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7567997685185185,11.9375,4.81568230185808,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1847.pt
2595,2595,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7320601851851852,11.9375,4.725528685158616,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2595.pt
1098,1098,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7608506944444444,11.9375,5.31350210279511,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1098.pt
355,355,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7738715277777778,11.9375,5.282711103690609,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/355.pt
1848,1848,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7567997685185185,11.9375,5.1292370249803785,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1848.pt
1099,1099,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7404513888888888,11.9375,4.720948905060338,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1099.pt
2596,2596,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7320601851851852,11.9375,5.150274365404757,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2596.pt
356,356,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7738715277777778,11.9375,5.177031870748791,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/356.pt
1849,1849,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.65625,0.7536168981481481,11.9375,4.739515326931551,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1849.pt
1100,1100,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7414641203703703,11.9375,5.292182164969088,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1100.pt
2597,2597,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7320601851851852,11.9375,4.61339169932022,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2597.pt
357,357,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7738715277777778,11.9375,5.209421654166617,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/357.pt
1850,1850,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7541956018518519,11.9375,5.2155462565904225,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1850.pt
1101,1101,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7417534722222222,11.9375,5.25551707175754,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1101.pt
2598,2598,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7320601851851852,11.9375,5.227426371205467,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2598.pt
358,358,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7738715277777778,11.9375,5.170944057285577,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/358.pt
1851,1851,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.65625,0.7536168981481481,11.9375,4.756926225568272,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1851.pt
1102,1102,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7417534722222222,11.9375,5.276065166366544,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1102.pt
2599,2599,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7421875,0.7280092592592593,11.9375,5.25763297373262,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2599.pt
359,359,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.703125,0.7738715277777778,11.9375,5.135587453311773,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/359.pt
1852,1852,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7533275462962963,11.9375,5.194516797873426,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1852.pt
1103,1103,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.703125,0.7417534722222222,11.9375,4.799767384713065,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1103.pt
2600,2600,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7280092592592593,11.9375,5.354088234989644,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2600.pt
360,360,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7738715277777778,11.9375,5.243422967799767,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/360.pt
1853,1853,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.65625,0.7536168981481481,11.9375,5.19828003823292,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1853.pt
1104,1104,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.703125,0.7417534722222222,11.9375,5.219511325685619,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1104.pt
2601,2601,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7421875,0.7281539351851852,11.9375,5.252830420824717,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2601.pt
361,361,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7408130787037037,11.9375,4.8245949287653485,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/361.pt
1854,1854,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.65625,0.7533275462962963,11.9375,5.23027853524362,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1854.pt
1105,1105,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7685185185185185,11.9375,4.7970020159994124,28,2,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1105.pt
362,362,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7411747685185185,11.9375,5.259412075727348,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/362.pt
2602,2602,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7280815972222222,11.9375,5.262246450579463,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2602.pt
1855,1855,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.7109375,0.7472511574074074,11.9375,5.1970968863835,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1855.pt
1106,1106,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7686631944444444,11.9375,5.063390683810651,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1106.pt
363,363,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7408854166666666,11.9375,4.839205990219339,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/363.pt
2603,2603,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7421875,0.7280092592592593,11.9375,4.884352236392431,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2603.pt
1856,1856,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7472511574074074,11.9375,5.254403819626095,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1856.pt
1107,1107,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.6953125,0.7686631944444444,11.9375,5.118440160155246,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1107.pt
364,364,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7411747685185185,11.9375,5.3406121539025335,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/364.pt
1857,1857,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.7109375,0.7472511574074074,11.9375,4.79021869888725,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1857.pt
2604,2604,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7421875,0.7281539351851852,11.9375,5.272644219104631,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2604.pt
1108,1108,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7686631944444444,11.9375,5.116110383506174,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1108.pt
365,365,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7408854166666666,11.9375,5.289359917658722,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/365.pt
2605,2605,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.71875,0.7265625,11.9375,4.780164079939605,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2605.pt
1858,1858,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.7109375,0.7472511574074074,11.9375,5.254203378980115,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1858.pt
1109,1109,coco_POPE_random,coco_POPE_random,1,0,"Yes,",yes,1.6953125,0.7685185185185185,11.9375,4.642032209530922,28,2,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1109.pt
366,366,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7407407407407407,11.9375,5.197891161453175,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/366.pt
2606,2606,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.71875,0.7265625,11.9375,5.156578025836693,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/2606.pt
1859,1859,coco_POPE_random,coco_POPE_random,0,1,"No,",yes,1.71875,0.7468171296296297,11.9375,5.213167192356195,28,2,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1859.pt
1110,1110,coco_POPE_random,coco_POPE_random,1,0,"No,",no,1.6953125,0.7686631944444444,11.9375,5.0154426988903555,28,1,/mnt/data/ssz/mr/results/Qwen2.5-VL/pope/evo/analysis/coco_POPE_random/1110.pt
